temp_C,par_umol_m2_s,co2_ppm,vpd_kpa,soil_N_ppm,leaf_N_percent,lai,A_net,WUE,NUE,biomass_index,treat_bypass,treat_rubisco,treat_stomata,A_net_treated,WUE_treated,NUE_treated,biomass_treated
37.86314812782197,340.3804529322167,472.54752924223203,2.0035174925909547,87.79913455833666,2.629309753820286,3.0293306083244005,0.08108769071511432,0.1748079202924298,0.030210499857471318,0.08116696909165749,0,1,1,0.08838558287947461,0.20102910833629425,0.030210499857471318,0.08928366600082326
33.15994557892955,1354.032233478217,572.6982113430693,1.122826977595789,119.52949684566123,2.423759963183089,3.0497224266838248,0.4130639883312439,0.6751845203848076,0.1696427332916802,0.41374860646042816,0,1,1,0.4502397472810559,0.7764621984425286,0.1696427332916802,0.455123467106471
36.19410576204897,554.7154374029171,426.39774302086664,1.2642665404739262,29.911698883427952,2.9605650443289973,5.771970550319895,0.1499486300134495,0.35488590257874425,0.03697063365848267,0.16380373622871935,1,1,0,0.19493321901748434,0.35488590257874425,0.0388191653414068,0.22113504390877115
26.50862323511684,509.4165757224895,449.63342455147495,1.6789040785370886,91.3538357572314,2.909541403394802,2.9816462785116737,0.26754495187513644,0.5065429911161478,0.09037579471816437,0.26738127035739234,1,1,0,0.34780843743767736,0.5065429911161478,0.09489458445407259,0.3609647149824797
41.29675258547768,703.8055652440048,682.1187519268489,1.3746724379816297,114.27641667989016,1.682439681532619,4.03846125640055,0.05767671945375348,0.10735969329170825,0.034075831836920006,0.05967322073872038,1,1,1,0.074402968095342,0.12346364728546448,0.035779623428766005,0.08055884799727252
39.434906911732746,1643.7918724210272,500.48139479810214,0.6511533730438577,80.90383704922164,1.235277458067742,3.3995571802537365,0.07551240612701707,0.19898790458691673,0.05936695489485339,0.07651812359589327,1,0,0,0.09061488735242047,0.19898790458691673,0.062335302639596066,0.09564765449486659
36.681203929770284,1474.3466372536682,443.29578206161057,2.1750144194811227,115.94546165170938,2.9089415394075244,3.445077601018067,0.24378642921858545,0.19959633413557648,0.08335985352206897,0.2474032251878311,1,1,1,0.31448449369197523,0.22953578425591292,0.08752784619817242,0.33399435400357197
22.67132898844722,1715.0276658140122,525.616803925257,2.072226969823923,119.38850838055626,1.8582417282100658,3.6328714991830107,0.27770500372121354,0.22752256630421128,0.14873792743349024,0.28356338978906914,0,1,1,0.3026984540561228,0.26165095124984294,0.14873792743349024,0.3119197287679761
29.20130408944882,1243.1397536529366,491.5853991277045,2.770345687725218,98.1786841948693,1.8942194184812,3.3801797768294244,0.33215805911827684,0.22790632015811774,0.17315404190418102,0.33636738501119956,0,1,1,0.3620522844389218,0.2620922681818354,0.17315404190418102,0.37000412351231954
19.05129037889349,1260.6744176513403,608.039872698696,1.7444496962530809,119.92144995764642,1.5167895963969482,4.399710235615251,0.12495211858092169,0.13531355243406934,0.08198867180076555,0.13078201055890593,1,1,0,0.1624377541551982,0.13531355243406934,0.08608810539080383,0.17655571425452302
21.702947809621147,968.0495990819471,687.1194762068995,1.427301508316131,78.84069052385375,2.5860145322944654,3.701886372306966,0.31502812701471655,0.4710299636216845,0.11799700101731403,0.3223985919895505,0,0,0,0.31502812701471655,0.4710299636216845,0.11799700101731403,0.3223985919895505
34.39317487781891,1648.2981173871608,561.1907243156152,1.8276412390026406,64.67612618750451,1.7602178367215895,3.7640462640143837,0.27784483848145264,0.26108527091527894,0.14813281152448463,0.28492104884203373,0,1,0,0.30562932232959794,0.26108527091527894,0.14813281152448463,0.3134131537262371
35.874291741787616,1017.4034388325264,560.9900435585512,1.067267978150015,110.93998798072408,1.5534862021244873,4.0239759152785926,0.1670757670210573,0.3256538262924731,0.10679320607488804,0.17277848573626597,0,1,1,0.18211258605295247,0.374501900236344,0.10679320607488804,0.19005633430989258
41.220233578421045,768.0961132720395,484.04351196598424,2.1012968443794873,101.40514255773836,2.2067814821231564,3.424714095373823,0.06049530256014982,0.06989249328333637,0.02712010984395213,0.061351742816856486,0,0,0,0.06049530256014982,0.06989249328333637,0.02712010984395213,0.061351742816856486
25.819808595315646,1224.6000158682643,551.9745168716004,2.4480789186963876,22.11232806781092,2.700831811842885,5.018238329944987,0.4941843897739012,0.3861056961414702,0.11832999564852378,0.5274304523573067,1,0,0,0.5930212677286815,0.3861056961414702,0.12424649543094998,0.6592880654466333
26.89103294483685,1073.8231894415417,468.571814571627,0.9683081121016611,43.299491147864146,1.7391971950499365,4.013929418533891,0.2670152826316678,0.558735619350249,0.12902813142354075,0.2760397709736141,0,0,1,0.26434512980535113,0.6425459622527863,0.12902813142354075,0.2760397709736141
29.26933947061939,398.4317044958328,360.37130526619626,1.3641197223247898,38.67096324729841,2.6440780019777015,4.036844527823593,0.14817435891859776,0.41419125081923347,0.04523265979909019,0.153295484692215,0,0,1,0.14669261532941177,0.47631993844211845,0.04523265979909019,0.153295484692215
22.547312618022858,828.3606622598872,654.4726987786848,2.6827223504793567,104.07878253154796,2.1239502193421425,2.8393805729255948,0.2620555061005351,0.22699556721004988,0.12221590966292022,0.260652465925483,0,0,0,0.2620555061005351,0.22699556721004988,0.12221590966292022,0.260652465925483
21.11811612805132,701.320657751168,506.0109890773798,1.8132761967211724,35.65698897374841,2.0075454464782037,2.12334702924963,0.15428514545649558,0.21829981705343354,0.060140611651844686,0.14977666108625926,1,0,1,0.18359932309322974,0.25104478961144855,0.06314764223443692,0.18722082635782406
29.41691822942241,1554.9340400178107,527.3100849183588,1.876407952026112,43.44492497215045,1.9190417362723382,5.237100464340436,0.3920846828542722,0.36546702472531384,0.17191622214222543,0.4213224437234077,0,1,0,0.43129315113969946,0.36546702472531384,0.17191622214222543,0.4634546880957485
23.445824377221218,806.148091156974,388.39031124481556,2.333779672928044,67.06675197253122,1.4911619306389197,5.421927388822655,0.12311315729755783,0.12449900773671783,0.07800921188262468,0.13305219488367073,1,0,0,0.1477357887570694,0.12449900773671783,0.08190967247675592,0.1663152436045884
34.07553587238025,1514.4883722222282,644.6175745578332,1.9869427565311835,18.373143538513652,1.865267533698455,2.964987186618629,0.3280050766707634,0.29126596439194397,0.10600846607143032,0.3276222639861762,0,1,1,0.35752553357113215,0.33495585905073555,0.10600846607143032,0.36038449038479387
28.491646052935938,907.8233502415129,417.91460392838076,0.766991443377166,115.73526069017095,2.958503061254964,3.440129205997066,0.3651466994121295,1.0494551075033751,0.12276015127649072,0.3705037569749532,0,0,0,0.3651466994121295,1.0494551075033751,0.12276015127649072,0.3705037569749532
37.9842767053881,1405.600901512976,499.61119398666744,2.5295081084712856,64.01690541894965,1.4043338489441173,3.4320716675313703,0.10861769654334319,0.07778734598764496,0.0724262717504026,0.11018205085230647,1,1,1,0.14011682854091273,0.0894554478857917,0.07604758533792273,0.14874576865061373
34.806362448053974,416.45108561790386,645.6902860017196,2.8148064893963225,30.947709643216545,3.1166000302036054,4.736849340929123,0.24106589969722278,0.31614107618460796,0.057240973921444255,0.25502240466420967,0,0,0,0.24106589969722278,0.31614107618460796,0.057240973921444255,0.25502240466420967
25.496799393168985,1679.4403514535397,515.6461996725966,0.7278653591779493,39.79028116061156,1.4149930549756358,2.7489436822130124,0.2682054082310417,0.6284383260155706,0.15456081533223504,0.26596091949100703,0,0,0,0.2682054082310417,0.6284383260155706,0.15456081533223504,0.26596091949100703
37.974235233484826,968.8958252782692,676.5917940585977,0.8909994154981223,97.78921217958778,1.9240632845987076,5.914853529426106,0.16256167256986656,0.38883954352560274,0.08340994378647394,0.17835645473785613,0,0,0,0.16256167256986656,0.38883954352560274,0.08340994378647394,0.17835645473785613
37.314344579923244,615.6771930020902,431.16686316303446,2.284740485297953,79.74071281962645,2.4126123476010886,2.2474459009131587,0.11128454032249088,0.13593954826685475,0.04473843562551738,0.10849295242300137,0,0,1,0.11017169491926597,0.15633048050688295,0.04473843562551738,0.10849295242300137
27.299481096724186,586.383370183691,603.1791621846222,2.050737438034861,61.10886266457349,2.875682807216297,5.8950699759421745,0.39424755086470986,0.5542849454283608,0.12717335976880936,0.4322933591179484,0,0,1,0.39030507535606274,0.6374276872426149,0.12717335976880936,0.4322933591179484
24.91987449432586,624.1236617199551,692.5194980109873,1.5180407975321901,46.476150412681655,1.487165636148008,2.2751283517050394,0.20082806602800043,0.3656874422930172,0.11619503478353838,0.19597558031981357,1,1,1,0.25906820517612056,0.42054055863696976,0.1220047865227153,0.26456703343174837
34.37989209539941,786.7586766687483,546.8686366549057,1.8941967574568914,109.07527993097469,1.4822044481168637,3.2700561044849334,0.16412081569439724,0.20735748588469763,0.10987747797224282,0.16559820996610786,1,1,1,0.21171585224577244,0.23846110876740226,0.11537135187085495,0.22355758345424562
21.354059606623437,1348.0312522809868,595.3425255389576,2.2880125632025408,94.98209943213975,2.456756249323451,3.0027730017292016,0.3088661947500142,0.24838722570157115,0.12390105042684565,0.30889474429975194,1,1,1,0.3984373912275183,0.2856453095568068,0.13009610294818794,0.41700790480466515
22.7977968594026,1719.3648686412696,493.6970642643429,1.8107435085142303,88.99232410848481,1.7854932648095558,3.0385371216870705,0.2558845130942453,0.23971897533183562,0.14052601984389937,0.2562132148482103,0,1,0,0.28147296440366987,0.23971897533183562,0.14052601984389937,0.28183453633303135
18.17669447402413,1270.4598881978113,615.4546955066594,0.9364519791255581,59.06005550789564,2.4890041940359806,5.978677946507506,0.17219057312117053,0.3459413671606208,0.06367449794258744,0.18928724854625453,1,0,0,0.20662868774540463,0.3459413671606208,0.0668582228397168,0.23660906068281817
36.88618506005132,1075.4660335105611,669.0171792180679,0.8146464699198964,117.92761658357935,2.8411664058590613,3.8334070072358517,0.3035815496059067,0.7542311265102053,0.10633143670814274,0.3120151159628761,0,1,1,0.33090388907043833,0.867365795486736,0.10633143670814274,0.34321662755916377
33.95642055820877,917.7564928274155,599.0388927971799,1.653260964452116,88.10773264649367,1.35374102197509,2.4780422594527787,0.18483562936255407,0.24539880321579122,0.13374345571716167,0.18161974978006398,1,1,0,0.2402863181713203,0.24539880321579122,0.14043062850301977,0.24518666220308638
34.92396908703204,1525.1111472601863,678.2157618695329,2.8149234188372008,56.59871974853248,2.888988246155565,5.929119859863476,0.47373771289557914,0.29632306341614767,0.1493880029435249,0.5199921976692039,1,1,1,0.6111216496352971,0.34077152292856977,0.15685740309070115,0.7019894668534253
36.73749674452723,1559.4515239137118,560.1419016773852,1.938670019300385,115.66072481046022,1.2751707127088827,2.97066229327507,0.14318546754139908,0.1290611546129681,0.11163254780636261,0.14304544309959905,0,1,0,0.157504014295539,0.1290611546129681,0.11163254780636261,0.15734998740955897
29.01397861292016,668.8602790925097,556.2267297533274,1.4597281656428378,108.52974961841184,2.997652370577626,2.290188167568906,0.42771139358043875,0.7743063890878302,0.1416076087319135,0.41759157331280583,1,0,0,0.5132536722965265,0.7743063890878302,0.14868798916850917,0.5219894666410073
31.64978870286945,1725.472397845488,463.5733119571128,2.780894806850485,91.39617128987668,3.1512362832000633,2.0967225182307376,0.5205504479247013,0.3173220105926739,0.16236359754919175,0.5048770646668584,0,1,0,0.5726054927171714,0.3173220105926739,0.16236359754919175,0.5553647711335443
21.35512795506378,832.1845811302113,601.2733469956872,1.5327171748294512,94.36957337820898,2.534910404921565,3.8529230472956386,0.25447913617694146,0.38456599475133424,0.0988943813664569,0.26171417352031473,0,0,1,0.251934344815172,0.44225089396403433,0.0988943813664569,0.26171417352031473
20.74872176486336,1480.1249107064446,659.8638573970928,1.8219515542425002,56.59902496632955,3.1685106098883478,5.6733294727970645,0.3935270358389681,0.3840492679180443,0.11315058172852863,0.42859461661399406,1,0,0,0.4722324430067617,0.3840492679180443,0.11880811081495506,0.5357432707674926
34.04167108297132,1746.9118049315734,579.7475168838366,0.8795983935089309,65.80855539931899,2.843983684257208,2.067841897071599,0.48794829757728936,0.9359281072087308,0.16159094171796867,0.4727867989307297,0,0,1,0.48306881460151646,1.0763173232900403,0.16159094171796867,0.4727867989307297
29.30630894743518,1325.852961368978,439.2333350035182,2.3697622692465146,31.070207294052725,1.2887310002676258,4.900705724116099,0.20092703329580514,0.15701781826559247,0.11551015712450963,0.2136571387063052,1,0,1,0.2391031696220081,0.18057049100543132,0.12128566498073512,0.2670714233828815
31.565666555548532,458.48116232190995,544.9970990053735,2.280727097144917,75.49358700872332,1.2076218884049337,3.041687327002402,0.11881326565426052,0.17886165580069188,0.09472152400590708,0.1189783659028456,0,0,1,0.11762513299771792,0.20569090417079564,0.09472152400590708,0.1189783659028456
36.359972577984614,1137.8191282782893,617.0187217634812,2.5061855828623893,50.690820319497924,1.2415969788445311,2.8762418620730026,0.1411981343002449,0.1112800293078967,0.1004929803099725,0.14061565369425275,0,0,0,0.1411981343002449,0.1112800293078967,0.1004929803099725,0.14061565369425275
33.23323968001418,390.0433969529255,679.3835270567359,1.3804591522266323,48.21821581273885,2.1038139198387613,4.815159141478947,0.18753010726503502,0.5265899768939363,0.07761327249362976,0.19887667354852356,0,1,0,0.20628311799153853,0.5265899768939363,0.07761327249362976,0.21876434090337593
31.2859056157919,1462.627263790282,413.2426568369883,1.6465277257588604,114.30510212518725,2.446765222235329,4.99149305805388,0.3330615317345406,0.3611209336266535,0.1353323300197008,0.35517118934634495,1,1,0,0.43297999125490283,0.3611209336266535,0.14209894652068583,0.47948110561756574
31.420971857889924,650.1042781982127,403.3490109286306,1.004020107665276,28.126177650239708,2.162943645401058,4.236061020792693,0.18638645583605845,0.4992075768730713,0.06134756891443052,0.19406595693148015,0,0,0,0.18638645583605845,0.4992075768730713,0.06134756891443052,0.19406595693148015
25.294802353502693,1312.3437168960297,500.40080027918805,2.9148117026315985,101.29709425029014,2.554260651629124,2.809021740001109,0.42652826407838185,0.27212015941634393,0.16520164742328272,0.423813009887914,1,1,0,0.5544867433018964,0.27212015941634393,0.17346172979444688,0.5721475633486839
18.739628029630545,1656.1434786083182,402.7077976172877,0.8065856337789183,40.96154281089035,2.099205268225757,2.0252325652006835,0.1208125597984755,0.2565660747969061,0.04743649011676582,0.11688708816493219,0,1,0,0.13289381577832304,0.2565660747969061,0.04743649011676582,0.12857579698142543
28.481217341576695,489.6157610722758,693.3458302517403,2.157631928819537,13.152119192202804,1.2851276062207773,4.9491111719141205,0.16904226086284188,0.25634572812064726,0.07088557466324162,0.18002499950195475,1,1,1,0.21806451651306602,0.29479758733874434,0.0744298533964037,0.24303374932763894
23.1500321476687,828.5725417618668,504.26348487607015,2.292617746956447,14.450938781171022,1.6523334097020412,4.398457977569669,0.18387641829849974,0.1863232047297191,0.06177004413215333,0.1924478664337156,1,0,1,0.21881293777521468,0.21427168543917696,0.06485854633876101,0.24055983304214448
27.804687449391267,1235.390060917706,541.4275764830877,0.9785675367623512,57.209524184445876,3.1852484732094206,3.6901849365513484,0.6158423395367548,1.1978754350651497,0.17661339241847893,0.6300105097380485,1,1,0,0.8005950413977813,1.1978754350651497,0.1854440620394029,0.8505141881463656
38.48167375843599,871.4537484952018,437.2098456395422,1.4767756939931755,59.990699676332106,1.8917276753973298,2.854327807172106,0.08886457423378075,0.13582037624854304,0.04338742066889629,0.08843307098733567,0,1,0,0.09775103165715883,0.13582037624854304,0.04338742066889629,0.09727637808606925
23.614547660768178,479.71030659954437,512.702882002556,0.7035037602299599,45.22762412887834,1.8495314754894587,5.047737577753695,0.1536465013784596,0.7229904737151437,0.07085491208959142,0.1641340918638948,0,0,0,0.1536465013784596,0.7229904737151437,0.07085491208959142,0.1641340918638948
19.399265800537584,246.51458267007519,694.7959378528147,1.9358598182079385,83.56575661208026,1.5055840980383486,2.2835810788325666,0.046987519260899065,0.13689126384783237,0.030419529905470224,0.045865427665658154,1,1,0,0.061083775039168786,0.13689126384783237,0.03194050640074374,0.06191832734863851
24.753213408527916,850.5570299231406,526.1536314647697,2.987851542776698,63.387705634202476,3.174287444237919,4.570809620847107,0.43418680141931737,0.3327108049740625,0.12787808171986387,0.4569209615831273,1,0,1,0.5166822936889877,0.3826174257201719,0.13427198580585706,0.5711512019789091
25.046250186400407,1238.7344425310725,363.0001347735253,1.631723896373181,18.15243729642726,1.6609186431851974,4.753593668918038,0.1760083117900338,0.20524226848513152,0.06359882508870918,0.1862965471644323,1,0,0,0.21120997414804055,0.20524226848513152,0.06677876634314464,0.2328706839555404
33.88599635344548,1118.374733043982,442.4593602852144,2.9760197288950474,48.28783144046031,2.4936531345077064,2.893029159525658,0.27091087665467856,0.18123958795472533,0.09464321888645302,0.26994489118236553,0,0,1,0.26820176788813177,0.2084255261479341,0.09464321888645302,0.26994489118236553
31.36877165619068,449.98598361702784,692.6746423626914,0.90294101714151,21.215900723489433,1.2840949163043907,3.9332996530718214,0.1472541549893819,0.5664322562599304,0.07294976049673796,0.15183523004821436,0,1,1,0.1605070289384263,0.6513970946989199,0.07294976049673796,0.16701875305303582
36.81355701855392,921.1095101878186,696.282954559649,1.5418904238427098,16.92072632792662,1.3329446601267103,4.080797477598018,0.13571279964127625,0.19280164094891172,0.05958344965208561,0.14060206802561148,0,1,0,0.14928407960540388,0.19280164094891172,0.05958344965208561,0.15466227482817263
33.9435249678573,791.1536738900045,431.56765052237995,2.7647159281163325,32.91372874971863,2.6335033946400372,4.365127694362319,0.22857406800397834,0.19729327636665797,0.0658280447128203,0.23897516101882124,0,0,1,0.22628832732393855,0.22688726782165666,0.0658280447128203,0.23897516101882124
27.75328467456169,638.7238436694398,569.1897898669101,2.7040691559779333,87.06330072777237,2.4703363256934487,5.6047518708473945,0.3476297690731343,0.3502889696628543,0.13774282586416103,0.3778127454516508,1,1,0,0.4519186997950746,0.3502889696628543,0.1446299671573691,0.5100472063597286
37.53648923198483,1366.8339901766228,386.1488323718409,1.376619786887482,86.56018102983005,2.5603247912413107,4.185660400041114,0.14480254244654475,0.19242467330591417,0.0553306361033968,0.15052543046001612,1,0,0,0.1737630509358537,0.19242467330591417,0.058097167908566644,0.18815678807502015
22.007350077784892,695.4432480434949,556.3301584311739,2.2286654010439957,104.75280398139174,1.661940814292544,2.2692738362164206,0.15669442382111873,0.18138552177312336,0.09340910289162785,0.1528777333142826,1,1,1,0.20213580672924317,0.20859335003909185,0.09807955803620924,0.2063849399742815
18.54508975521265,1064.2271237328468,402.8130385053887,2.7267844117386977,93.20612217394469,3.1697779650444815,3.3798876206730646,0.1475116664384849,0.11023049067417794,0.045807506971396024,0.14937959497131273,0,1,0,0.1622628330823334,0.11023049067417794,0.045807506971396024,0.164317554468444
20.161148658615403,1677.1576564313864,638.3449180385037,2.4405059187677463,68.90452559872607,2.316750324316491,4.513307387415986,0.2668745756974045,0.1868794041340999,0.10939091280409255,0.2803366845946175,1,0,0,0.3202494908368854,0.1868794041340999,0.11486045844429718,0.3504208557432719
35.336624414314805,1062.8415716057318,679.4554957847631,2.108342872639002,44.3873296810187,3.1390963445373767,3.332562949715049,0.42200630772918396,0.40801779789299814,0.11397143137223302,0.4266844298124097,1,1,1,0.5443881369706474,0.4692204675769478,0.11967000294084468,0.5760239802467532
29.0850535260333,1187.2366562568973,418.81551473682407,0.966181474944054,10.639264468452577,1.5283411059507603,5.071760912465804,0.21389276932198084,0.4285682787438505,0.07104720740981109,0.22866392528665896,0,1,0,0.23528204625417895,0.4285682787438505,0.07104720740981109,0.25153031781532487
21.870522696806443,317.19357786808223,517.3221373222402,0.7752064621693523,81.1851229416574,2.0101990196825597,2.7596216243770986,0.09883022070321434,0.580798652788113,0.04778012887281877,0.09803833243937797,0,0,0,0.09883022070321434,0.580798652788113,0.04778012887281877,0.09803833243937797
30.025074602480725,485.0146299867781,394.69461948137564,2.0750932315597463,41.86845063763316,1.8713710379769235,2.5720204576813566,0.13697939257278044,0.21745656909770592,0.060801610101842374,0.13502524664810095,1,0,1,0.1630054771616087,0.2500750544623618,0.0638416906069345,0.1687815583101262
21.655490465116042,361.52191887698154,475.3076024048115,1.8006615976538591,37.511011190070974,2.7101498534117248,2.9241306789039494,0.1321709952462219,0.3021321851418434,0.038916646586759064,0.13183673779029123,1,1,1,0.17050058386762623,0.3474520129131199,0.04086247891609702,0.17797959601689317
34.711689001865665,1423.7007173693441,382.133236618579,1.1712879833555623,117.23080948516271,2.6951428722101824,5.504340021191471,0.2328446810499967,0.3581527042889815,0.08595868307290976,0.2522820894991657,1,1,0,0.3026980853649957,0.3581527042889815,0.09025661722655524,0.3405808208238737
28.70775061377674,1537.4737294669478,449.94581952592523,1.3026475079016593,29.16642116468762,2.1730875866394066,4.723738804220234,0.3727133795698565,0.502073752670714,0.12391029605791638,0.3941287300770774,1,1,0,0.48452739344081347,0.502073752670714,0.13010581086081222,0.5320737856040545
27.14450942631558,498.32846911132424,696.6760468103625,1.5410092252833842,13.567821383433662,1.2322960084346726,4.080194606074917,0.1608603547998944,0.33702563388605655,0.0710171967750147,0.16665237105276584,1,0,1,0.19142382221187434,0.387579478968965,0.07456805661376543,0.2083154638159573
25.236290139549038,550.8348014769456,375.1651108892766,1.7892500450940134,114.4329434711328,1.550411418359889,3.20134914218636,0.11038984504965732,0.18563377983957371,0.0707724023169075,0.11113074173655178,1,0,1,0.13136391560909222,0.21347884681550974,0.07431102243275288,0.13891342717068972
33.12678223485332,717.1316631884526,652.049232070348,1.53662152581219,43.66073942620778,1.3005313342193277,5.6743633597741585,0.17600462642675674,0.2897564841783478,0.11403936187630122,0.19169463722897198,1,1,0,0.22880601435478376,0.2897564841783478,0.11974132997011629,0.2587877602591122
26.68350265328137,1145.7241871261367,386.33387643639566,1.5295000130063197,53.27620556827155,2.8940291384983574,5.555105613289767,0.35091831918576755,0.4515296527827363,0.10872325110304541,0.38080609809102633,0,0,0,0.35091831918576755,0.4515296527827363,0.10872325110304541,0.38080609809102633
20.103598063586425,1194.8739100800312,539.8589565799025,0.877758747147247,18.902839433776393,1.7795431345955341,3.5976018186697436,0.16191576360368481,0.35604385505075614,0.05542409873866375,0.16514113543038025,0,0,0,0.16191576360368481,0.35604385505075614,0.05542409873866375,0.16514113543038025
20.832141650892368,1298.8063336663322,513.7207294252976,2.6774170038128235,54.44717358986531,1.4358452738013463,5.010895350683024,0.1469594278216311,0.1024862123142613,0.0922803546139053,0.15681009549314961,1,0,0,0.1763513133859573,0.1024862123142613,0.09689437234460056,0.19601261936643702
41.08554394918835,1648.3084099415403,676.7285844070193,2.061969796267426,116.94434198454053,1.9083447305631822,5.654255663173606,0.10245871397663514,0.08534599645135658,0.05340742243771392,0.11152376803710076,1,0,0,0.12295045677196216,0.08534599645135658,0.05607779355959962,0.13940471004637595
39.80593657698257,672.0642247944611,427.67695317693045,0.9506452430448284,86.3421689621884,1.3545786323327254,3.2534136422844933,0.0399531730197531,0.11061750732582154,0.028838944654460626,0.040290662322945044,0,0,0,0.0399531730197531,0.11061750732582154,0.028838944654460626,0.040290662322945044
